y_label,,headline,pub_date,snippet,web_url
0,558,These Crosswords for Californians Cover Everything From Silicon Valley to Sauvignon Blanc,2018-10-22T13:18:30+0000,"Monday: Executives and activists speak out about a tax proposal, U.S.C. settles a sex abuse suit, and a new California-themed crossword puzzle.",https://www.nytimes.com/2018/10/22/us/california-today-proposition-c-san-francisco-homeless-tech.html
0,559,"OPEC, China, France: Your Monday Briefing",2018-12-03T10:35:18+0000,Here's what you need to know.,https://www.nytimes.com/2018/12/03/briefing/opec-china-france.html
0,560,O Canada! What Should I Read?,2018-06-19T09:00:01+0000,The best books to read to acquaint yourself with our northern neighbors.,https://www.nytimes.com/2018/06/19/books/review/canadian-literature-travel.html
0,561,Do You Want to Read More About China?,2018-12-21T10:00:22+0000,Here are some suggestions from the Times Book Review archives to get you started.,https://www.nytimes.com/2018/12/21/books/do-you-want-to-read-more-about-china.html
0,562,"Erupting Volcano on Hawaii Releases Life-Threatening Gas, Officials Say",2018-05-06T00:00:29+0000,"Sulfur dioxide, a colorless gas that smells like a burning match, can cause serious eye, nose and skin irritation as well as coughing, headaches and shortness of breath.",https://www.nytimes.com/2018/05/05/us/Hawaii-volcano-eruption.html
0,563,How Disaster Charity Can Pivot to Sustainable Philanthropy,2017-12-22T17:05:18+0000,Natural disasters force philanthropists to find ways to maintain the momentum created by so much attention to sustain long-term redevelopment.,https://www.nytimes.com/2017/12/22/your-money/natural-disaster-philanthropy.html
0,564,"Summer Reading Contest, Week 9: What Interested You Most in The Times This Week?",2018-08-10T10:30:01+0000,"To participate, just post a comment here by Aug. 17 at 7 a.m. Eastern. This week’s winners will be announced on Aug. 28.",https://www.nytimes.com/2018/08/10/learning/summer-reading-contest-week-9-what-interested-you-most-in-the-times-this-week.html
0,565,"A Guide to Puebla, Mexico, Where Gilded Churches Meet a Thriving Cultural Scene",2018-11-27T14:59:44+0000,The colonial city — and the country’s fourth-largest — is a world away from its bustling capital.,https://www.nytimes.com/2018/11/27/t-magazine/puebla-mexico-travel-guide.html
0,566,"Elections, Singapore Hawkers, Soybeans: Your Tuesday Briefing",2018-11-05T19:16:54+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/11/05/briefing/elections-singapore-hawkers-soybeans.html
0,567,When Charity Workers Turn Predatory,2018-02-24T02:14:36+0000,Oxfam’s admission that staff in Haiti paid for sex with desperate local people puts aid groups on notice worldwide.,https://www.nytimes.com/2018/02/23/opinion/when-charity-workers-turn-predatory.html
0,568,"The Amazing Life of a Robber Baron’s Daughter-in-Law, With Caveats",2018-04-13T09:00:10+0000,Susan Ronald’s “A Dangerous Woman” is an energetic biography of Florence Gould and a terrific window into the life of the superaffluent.,https://www.nytimes.com/2018/04/13/books/review/susan-ronald-dangerous-woman.html
0,569,"Review: A Dance About the Dawn, but Not the Quiet Dawn",2018-02-21T18:51:19+0000,"The improviser and choreographer Jennifer Monson’s “bend the even” presents a vision of nature as wild, powerful and unexpectedly eruptive.",https://www.nytimes.com/2018/02/21/arts/dance/review-jennifer-monson-bend-the-even.html
0,570,"Theresa May, Strasbourg, Nancy Pelosi: Your Wednesday Briefing",2018-12-12T10:47:15+0000,Here's what you need to know.,https://www.nytimes.com/2018/12/12/briefing/theresa-may-nancy-pelosi-strasbourg.html
0,571,This Horror Movie Is Based on a True Story. Sort Of.,2018-01-26T15:00:23+0000,There’s a reason movie studios say scary films are fact-based: Audiences eat that up.,https://www.nytimes.com/2018/01/26/movies/horror-movie-based-on-a-true-story.html
0,572,Residents: 12. Average Age: 75. Biggest Challenge: Avoiding Extinction.,2018-08-26T08:30:07+0000,"In Corippo, Switzerland, the average age is 75, and the village has far more abandoned homes, 30, than residents, 12. But officials have a grand plan to fill those empty houses with tourists.",https://www.nytimes.com/2018/08/26/world/europe/switzerland-corippo-verzasca-valley.html
0,573,"Turkey, Hurricane, Fracking: Your Friday Briefing",2018-10-12T04:15:30+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/12/briefing/turkey-hurricane-fracking.html
0,574,"Among Israel’s Ultra-Orthodox, It’s (Sort of) the Year of the Woman",2018-11-02T10:54:06+0000,"In elections held this week, several ultra-Orthodox communities broke with their rabbis and their sects’ strict version of Jewish law and helped elect female mayors.",https://www.nytimes.com/2018/11/02/world/middleeast/israel-women-mayors-ultra-orthodox.html
0,575,"Destroyed in Tsunami, a Temple Is Reborn",2017-12-13T10:00:03+0000,"Join residents of a Japanese village devastated by the 2011 tsunami as they celebrate the rebuilding of the 1,000-year-old Buddhist Kongoji Temple on higher ground.",https://www.nytimes.com/video/world/asia/100000005500606/destroyed-in-tsunami-a-temple-is-reborn.html
0,576,What Houston Didn’t Learn from Harvey,2018-08-25T00:01:18+0000,It has been a year since the hurricane devastated our city — and more rain will come soon.,https://www.nytimes.com/2018/08/24/opinion/houston-harvey-flood-climate-change.html
0,577,"Pittsburgh, Venice, Whitey Bulger: Your Wednesday Briefing",2018-10-31T05:01:01+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/31/briefing/pittsburgh-venice-whitey-bulger.html
0,578,Mattis Heads to Mexico Amid Strain Over Disaster Condolences and Aid,2017-09-13T22:11:42+0000,"Mexico rescinded an offer of aid for American hurricane victims, saying it needed to pay for earthquake recovery. But its reversal also came after President Trump stayed quiet over the disaster.",https://www.nytimes.com/2017/09/13/world/americas/jim-mattis-mexico-trip.html
0,579,4 Takeaways From a Long-Term G.D.P. Revision,2018-07-27T12:30:04+0000,"A batch of new measurements of economic growth reveals changes in the nation’s savings rate, tweaks to cure the winter blues and how the sweet deal you got on that iPhone was better than you thought.",https://www.nytimes.com/2018/07/27/business/economy/revised-gdp-report.html
0,580,The Fires in Greece,2018-07-27T20:57:56+0000,Scores of people dying needlessly on the outskirts of Athens looks more like carelessness than fate.,https://www.nytimes.com/2018/07/27/opinion/greece-fires.html
0,581,House Hunting in … Mexico,2018-03-14T13:30:31+0000,"Cuernavaca has long been a favorite with luxury buyers. But these days, the American dollar goes a long way there.",https://www.nytimes.com/2018/03/14/realestate/house-hunting-in-mexico.html
0,582,The New York Area Was Nearly Paralyzed by 6 Inches of Snow. What Went Wrong?,2018-11-16T14:37:35+0000,An early snowstorm led to recriminations and second-guessing on Friday about what exactly went wrong.,https://www.nytimes.com/2018/11/16/nyregion/snowstorm-total-delays-commute.html
0,583,"A New Story Collection and a Memoir by Lucia Berlin, Patron Saint of Soulful Cool",2018-12-04T10:00:11+0000,"In “Evening in Paradise,” a volume of short stories, and “Welcome Home,” a memoir unfinished at her death, the cult writer cements her status as a revered chronicler of America’s lost corners.",https://www.nytimes.com/2018/12/04/books/review/lucia-berlin-evening-in-paradise-welcome-home.html
0,584,Mexico City Volunteers Venture Out in Force to Aid Quake Victims,2017-09-20T13:51:33+0000,"Parque España, the verdant refuge of dog-walkers and young lovers, became the venue for something else: a frenetic, impromptu relief center.",https://www.nytimes.com/2017/09/20/world/americas/mexico-earthquake-aid.html
0,585,"Six Years After Fukushima, Robots Finally Find Reactors’ Melted Uranium Fuel",2017-11-19T10:00:37+0000,The Japanese government and companies used radiation-hardened machines to search for the fuel that escaped the plant’s ruined reactors.,https://www.nytimes.com/2017/11/19/science/japan-fukushima-nuclear-meltdown-fuel.html
0,586,"Brett Kavanaugh, Indonesia, M.L.B. Playoffs: Your Tuesday Briefing",2018-10-02T10:07:14+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/02/briefing/brett-kavanaugh-indonesia-mlb-playoffs.html
0,587,"Supreme Court, Disney, Unions: Your Wednesday Evening Briefing",2018-06-27T22:00:35+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2018/06/27/briefing/supreme-court-disney-unions.html
0,588,‘Politics and Foreign Policy Are Not Reality TV’,2017-09-23T09:00:02+0000,"Our top 10 comments of the week: Readers discussed Trump’s threats to North Korea, the earthquake in Mexico, and a recipe for Baked Stuffed Acorn Squash.",https://www.nytimes.com/2017/09/23/insider/politics-and-foreign-policy-are-not-reality-tv.html
0,589,California Today: Angelenos Mourn the Loss of Their Trusted Restaurant Guide,2018-07-23T13:04:59+0000,"Monday: Jonathan Gold, the beloved Los Angeles food critic, died over the weekend. We remember him, collect many tributes, and consider how he shaped our view of the city.",https://www.nytimes.com/2018/07/23/us/california-today-jonathan-gold.html
0,590,The Race to Dam the Himalayas,2018-12-01T19:30:04+0000,Hundreds of big projects are planned for the rivers that plunge from the roof of the world.,https://www.nytimes.com/2018/12/01/opinion/himalayas-mountains-dams.html
0,591,What to Pack for 36 Hours in Oaxaca,2018-03-15T08:30:06+0000,"A vibrant art, food and cultural scene make Oaxaca an attractive destination. Before you go, pack these necessities to make the most of your stay. ",https://www.nytimes.com/2018/03/15/travel/what-to-pack-for-36-hours-in-oaxaca.html
0,592,Taiwanese City Moves Against Builder’s Holdings After Earthquake,2016-02-12T05:00:00Z,Tainan has told local government agencies to monitor the 30 real estate holdings to prevent their sale in the event the victims’ families want to sue.,https://www.nytimes.com/2016/02/12/world/asia/taiwan-tainan-earthquake.html
0,593,"Brett Kavanaugh, Tsunami, Elon Musk: Your Weekend Briefing",2018-09-30T10:10:46+0000,Here’s what you need to know about the week’s top stories.,https://www.nytimes.com/2018/09/30/briefing/brett-kavanaugh-tsunami-elon-musk.html
0,594,"E.U. Suspends Boeing 737 Max 8 Operations, but F.A.A. Stands Firm",2019-03-12T05:07:54+0000,"The latest on the crash of Ethiopian Airlines Flight 302, a Boeing 737 Max 8.",https://www.nytimes.com/2019/03/12/world/africa/boeing-ethiopian-airlines-plane-crash.html
0,595,Why Chile’s Latest Big Earthquake Has a Smaller Death Toll,2015-09-18T00:00:00Z,"Though the earthquake that hit on Wednesday was strong, the reported death toll has been much lower than a 2010 earthquake and tsunami that killed hundreds.",https://www.nytimes.com/2015/09/18/world/americas/chile-earthquake-tsunami-impact.html
0,596,My Year as a Trump Ambassador,2018-10-20T18:30:04+0000,Some disorder is normal at the start of an administration. But it was extreme under Mr. Trump.,https://www.nytimes.com/2018/10/20/opinion/sunday/nafta-mexico-trump-ambassador.html
0,597,Listen to ‘The Daily’: U.S. Ends Protections for Salvadorans,2018-01-09T11:14:38+0000,The Trump administration has said that hundreds of thousands of people who were granted temporary protection from deportation in 2001 must leave.,https://www.nytimes.com/2018/01/09/podcasts/the-daily/trump-el-salvador.html
0,598,Four Knockout Group Shows to See Now,2018-10-19T20:29:28+0000,"From eight centuries of the art now called Surrealist to startling new takes on assemblage from Port-au-Prince, our critic finds a heady mix of old and modern, sex and politics in these powerhouse gallery shows.",https://www.nytimes.com/2018/10/19/arts/design/four-knockout-group-shows-to-see-now.html
0,599,California Today: Will a Representative’s Views on Russia Affect His Re-election Campaign?,2018-07-18T12:52:33+0000,"Wednesday: Dana Rohrabacher’s Russia ties are scrutinized, Highway 1 reopens, and critics praise “Blindspotting” and its portrayal of a friendship in Oakland.",https://www.nytimes.com/2018/07/18/us/california-today-dana-rohrabacher-russia.html
0,600,Afghanistan and Pakistan Hit by Deadly Earthquake,2015-10-26T00:00:00Z,"The quake, with a preliminary magnitude of 7.5, left dozens dead and caused heavy damage in one of the world’s most impoverished and war-torn regions.",https://www.nytimes.com/slideshow/2015/10/26/world/asia/afghanistan-and-pakistan-hit-by-deadly-earthquake.html
0,601,"Saudi Arabia, Brexit, Anna Burns: Your Wednesday Briefing",2018-10-17T04:07:50+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/17/briefing/saudi-arabia-brexit-anna-burns.html
0,602,Letter of Recommendation: Asteroid Day,2018-06-20T09:00:01+0000,It is the one holiday that grants permission to indulge in a spectacle of imagined global catastrophe.,https://www.nytimes.com/2018/06/20/magazine/letter-of-recommendation-asteroid-day.html
0,603,"With Change Bubbling, San Francisco’s Chinatown Strives to Stay Authentic",2018-10-16T22:10:36+0000,"As leases run out and merchants retire, entrepreneurs are stepping in with upscale restaurants and shops, while aging enterprises strive to remain relevant.",https://www.nytimes.com/2018/10/16/business/san-francisco-chinatown-gentrification.html
0,604,"Bavaria, Saudi Arabia, Brexit: Your Monday Briefing",2018-10-15T05:45:55+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/15/briefing/bavaria-saudi-arabia-brexit.html
0,605,"James H. Billington, 89, Dies; Led Library of Congress Into Digital Age",2018-11-21T18:42:37+0000,"Overseeing the nation’s treasure house of knowledge for three decades, he almost doubled its holdings but resigned in 2015, stung by cries of mismanagement.",https://www.nytimes.com/2018/11/21/obituaries/james-billington-dead.html
0,606,California Today: Baby Steps Toward Autonomous Flying,2018-08-29T13:03:10+0000,"Wednesday: Passenger aircraft that can fly on its own, the state fully abolishes cash bail, and an odd avocado toast recipe.",https://www.nytimes.com/2018/08/29/us/california-today-autonomous-flying.html
0,607,"Iran, Chicago, Alex Jones: Your Monday Evening Briefing",2018-08-06T21:58:46+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2018/08/06/briefing/iran-chicago-alex-jones.html
0,608,Why Is Japan Still So Attached to Paper?,2018-11-19T19:31:45+0000,Washi is to the Japanese something like what wine is to the French — a national obsession and point of pride.,https://www.nytimes.com/2018/11/19/t-magazine/japanese-paper-washi.html
0,609,What Awaits Salvadoran Immigrants in Their Native Country?,2018-01-27T16:00:01+0000,"The Trump administration has removed protections for 200,000 Salvadorans who have been allowed to live here legally since 2001.",https://www.nytimes.com/2018/01/27/books/review/el-salvador-immigrants-trump-books.html
0,610,11 Plays and Musicals to Go to in N.Y.C. This Weekend,2018-05-17T21:00:04+0000,"Previews, openings and some last-chance picks.",https://www.nytimes.com/2018/05/17/theater/whats-new-in-nyc-theater.html
0,611,Apocalyptic Thoughts Amid Nature’s Chaos? You Could Be Forgiven,2017-09-08T22:37:21+0000,"Americans were excited about the eclipse, but hurricanes, wildfires, and an earthquake have some — and not just deeply religious people — thinking dark thoughts.",https://www.nytimes.com/2017/09/08/us/hurricane-irma-earthquake-fires.html
0,612,Caught in Nepal’s Earthquakes,2015-05-15T05:00:59Z,"While photographing the aftermath of April’s devastating earthquake in Nepal, Daniel Berehulak found himself caught in yet another temblor. “You just react,” he said. “You go. You run.” And then you take pictures.",https://lens.blogs.nytimes.com/2015/05/15/caught-in-nepals-earthquakes/
0,613,"Earthquake Strikes Afghanistan and Pakistan, Multiplying War’s Woes",2015-10-27T00:00:00Z,"At least 208 were reported killed, buildings collapsed and people fled into the streets after a 7.5 magnitude quake roiled sections of both countries.",https://www.nytimes.com/2015/10/27/world/asia/earthquake-afghanistan-jurm-pakistan.html
0,614,Trade Secrets From the Wagner Festival Whisperer,2018-08-01T17:28:41+0000,"An interview with Christian Thielemann, the music director of the Bayreuth Festival, whose political views get as much attention as his musicality.",https://www.nytimes.com/2018/08/01/arts/trade-secrets-from-the-wagner-festival-whisperer.html
0,615,"Supreme Court, Saudi Dissident, Interpol: Your Monday Briefing",2018-10-08T04:10:09+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/08/briefing/supreme-court-saudi-journalist-interpol-your-monday-briefing.html
0,616,"Brett Kavanaugh, Russia, France: Your Friday Briefing",2018-10-05T05:15:00+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/05/briefing/brett-kavanaugh-russia-france.html
0,617,On Politics With Lisa Lerer: Midterm Conspiracies,2018-10-03T21:37:19+0000,The most out-there theories of 2018; texting about our new texting project; and a rundown of of today’s White House briefing.,https://www.nytimes.com/2018/10/03/us/politics/on-politics-midterm-conspiracy-theories.html
0,618,"Indonesia, China, President Trump: Your Wednesday Briefing",2018-10-02T20:52:29+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/02/briefing/indonesia-china-president-trump.html
0,619,"A Year of Amazing Sports Feats, Both Dazzling and Historic",2018-12-19T10:00:15+0000,"There were great, game-winning shots, stunning plays and an unbelievable, no-look basket by Stephen Curry.",https://www.nytimes.com/2018/12/19/sports/2018-year-in-sports.html
0,620,"Fred Trump, M.L.B., Lady Gaga: Your Wednesday Briefing",2018-10-03T10:02:40+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/03/briefing/fred-trump-mlb-lady-gaga.html
0,621,California Today: Dark Depictions of a Sunny State,2017-12-26T14:00:00+0000,"Tuesday: California-as-Disaster, recreational marijuana, tax problems and the Formosa Cafe lives.",https://www.nytimes.com/2017/12/26/us/california-today-dark-depictions-of-a-sunny-state.html
0,622,"In U.S. Open Victory, Naomi Osaka Pushes Japan to Redefine Japanese",2018-09-09T14:18:36+0000,"The success of the new champion, daughter of a Haitian-American father and Japanese mother, is helping to challenge the country’s notions of racial purity.",https://www.nytimes.com/2018/09/09/world/asia/japan-naomi-osaka-us-open.html
0,623,"Indonesia, Brett Kavanaugh, Nafta: Your Monday Briefing",2018-10-01T04:24:37+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/01/briefing/europe-monday-briefing.html
0,624,"In Japan, Deadly Heat Wave Tests Endurance of Even the Most Stoic",2018-07-25T18:46:53+0000,Even the famously stoic Japanese are having a hard time with 106-degree heat.,https://www.nytimes.com/2018/07/25/world/asia/japan-heat-wave.html
0,625,Japanese Government and Utility Are Found Negligent in Nuclear Disaster,2017-03-17T11:31:19+0000,"The decision, which found that it was “possible to prevent the accident,” was the first time that a court determined that both were responsible for the 2011 meltdowns.",https://www.nytimes.com/2017/03/17/world/asia/japan-fukushima-nuclear-disaster-tepco-ruling.html
0,626,"Hurricanes, Climate and the Capitalist Offset",2017-08-31T07:21:23+0000,Why are the people safest from the vagaries of nature the most fearful of them?,https://www.nytimes.com/2017/08/31/opinion/hurricanes-climate-capitalists-wealth-.html
0,627,"Genoa, Morocco, Apple: Your Friday News Briefing",2018-09-07T04:23:58+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/09/07/briefing/genoa-morocco-apple.html
0,628,California Today: Testing a Strategy to Stop New Soda Taxes,2018-06-28T12:56:40+0000,"Thursday: A bill heads to the governor today as the industry shifts its approach, Justice Kennedy says he will retire, and Mexicans shower Koreans with adoration.",https://www.nytimes.com/2018/06/28/us/california-today-soda-taxes.html
0,629,"North Korea, Tesla, Taiwan: Your Thursday Briefing",2018-02-07T19:02:52+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/02/07/briefing/north-korea-tesla-taiwan.html
0,630,Myanmar Is Restoring Temples to Rebuild its Heritage,2017-05-11T09:00:33+0000,The Myanmar government is seeking World Heritage status for Bagan. The bid may succeed because a 2016 earthquake destroyed some earlier restorations.,https://www.nytimes.com/2017/05/11/world/asia/myanmar-is-restoring-temples-to-rebuild-its-heritage.html
0,631,Papua New Guinea: Fourth Earthquake,2015-05-05T00:00:00Z,"A magnitude 7.5 earthquake struck off the coast of Papua New Guinea’s New Britain Province on Tuesday, but early reports said the quake caused only minor damage to buildings.",https://www.nytimes.com/2015/05/05/world/asia/papua-new-guinea-fourth-earthquake.html
0,632,"Republican Party, North Korea, Hurricane Maria: Your Friday Evening Briefing",2017-09-22T21:52:50+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2017/09/22/briefing/republican-party-north-korea-hurricane-maria.html
0,633,"Ai Weiwei and Frank Gehry Talk Art, Legos and Being Cultural Renegades",2019-02-12T10:00:05+0000,Two creative people in two different fields in one wide-ranging conversation. This time: the artist and the architect.,https://www.nytimes.com/2019/02/12/t-magazine/ai-weiwei-frank-gehry-conversation.html
0,634,"What 52,000 Percent Inflation Can Do to a Country",2018-11-01T09:00:05+0000,"Venezuela has become just the latest victim of hyperinflation — that perfect storm of economic mismanagement, consumer anxiety and political chaos.",https://www.nytimes.com/2018/11/01/magazine/venezuela-inflation-economics.html
0,635,"The Week in Good News: Yosemite’s Forest Masterpiece, Mexico in the World Cup, Jacinda Ardern",2018-06-21T15:12:31+0000,Sometimes it seems as if we’re living under a constant barrage of heavy news. But it isn’t all bad out there.,https://www.nytimes.com/2018/06/21/briefing/the-week-in-good-news-yosemite-mexico-world-cup-jacinda-ardern.html
0,636,"Germany, California, Tesla: Your Wednesday Briefing",2018-08-08T04:18:08+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/08/08/briefing/germany-california-tesla.html
0,637,Sony Sees Results of Restructuring With Strong Earnings,2017-08-01T15:08:36+0000,Sales of image sensors in mobile devices and a focus on higher-end products helped bolster the company’s quarterly profit.,https://www.nytimes.com/2017/08/01/business/sony-q2-earnings.html
0,638,"Hurricane Michael, Kanye West, Jamal Khashoggi: Your Thursday Briefing",2018-10-11T09:36:51+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/11/briefing/hurricane-michael-kanye-west-jamal-khashoggi.html
0,639,Expressive Hands Model the Season’s Most Distinctive Jewelry,2018-03-15T14:53:31+0000,"Four creative women — Esperanza Spalding, Rita Sodi, Catherine Zuber and Yto Barrada — adorn themselves in sparkling jewels.",https://www.nytimes.com/2018/03/15/t-magazine/fashion/esperanza-spalding-rita-sodi-jewelry.html
0,640,"Venezuela, Heat Wave, Indonesia: Your Monday Briefing",2018-08-06T04:19:48+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/08/06/briefing/venezuela-heat-wave-indonesia.html
0,641,When the Maysles Made a Vérité Star of a Bible Huckster,2018-01-24T12:00:25+0000,"Metrograph is screening a new digital restoration of the 1969 documentary “Salesman,” a classic of downbeat Americana.",https://www.nytimes.com/2018/01/24/arts/salesman-documentary-maysles.html
0,642,How Not to Report on an Earthquake,2015-04-28T23:53:16+0000,"What I got wrong in Haiti in 2010, and why it matters.",https://www.nytimes.com/2015/04/28/magazine/how-not-to-report-on-an-earthquake.html
0,643,Hopes Fade After Landslide Destroys Chinese Village,2017-06-24T15:51:29+0000,"Rescue workers searched for survivors after a landslide in the southwestern province of Sichuan, a region of brittle, unstable mountains, but said their chances were slim.",https://www.nytimes.com/2017/06/24/world/asia/china-landslide-sichuan-province.html
0,644,"Philippine Miners Trapped in Typhoon: Drawn by Gold, Drowned in Mud",2018-09-17T23:07:45+0000,Dozens of people who eked out a living at a small-scale mine were killed when Typhoon Mangkhut’s drenching rains unleashed a landslide in their mountain community.,https://www.nytimes.com/2018/09/17/world/asia/philippines-landslide-typhoon-mangkhut.html
0,645,"Kavanaugh, Interpol, the Afghan War: Your Monday Briefing",2018-10-07T20:18:25+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/07/briefing/kavanaugh-interpol-the-afghan-war.html
0,646,"Nepal, Before and After the Earthquake",2015-05-06T11:40:35+0000,Confronting nature’s extremes on Everest and in Katmandu.,https://www.nytimes.com/interactive/2015/05/06/magazine/06Mag-Everest.html
0,647,Climate Change Insurance: Buy Land Somewhere Else,2018-11-30T10:00:12+0000,"In case global warming makes their homes uninhabitable, some millennials have a Plan B: investing in places like the Catskills, Oregon and Vermont.",https://www.nytimes.com/2018/11/30/realestate/climate-change-insurance-buy-land-somewhere-else.html
0,648,Minor Offenses From Long Ago Are Keeping Dozens of Migrant Families Separated,2018-09-14T16:41:56+0000,"Even minor misdemeanor convictions are keeping some migrant parents from being reunited with their children, who must remain in federal shelters.",https://www.nytimes.com/2018/09/14/us/migrant-children-ineligible-reunification-families.html
0,649,Beware Rich People Who Say They Want to Change the World,2018-08-24T19:00:04+0000,"Society’s winners can seem so generous, until you consider what they’re really selling.",https://www.nytimes.com/2018/08/24/opinion/sunday/wealth-philanthropy-fake-change.html
0,650,"Brett Kavanaugh, Nobel Peace Prize, Van Dyke Trial: Your Friday Briefing",2018-10-05T09:49:10+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/05/briefing/brett-kavanaugh-nobel-peace-prize-van-dyke-trial.html
0,651,Chile Earthquake Devastates Port City,2015-09-18T04:44:58Z,"The magnitude 8.3 quake on Wednesday night left extensive damage in Coquimbo, north of Santiago, where a state of emergency was declared.",https://www.nytimes.com/video/world/americas/100000003920896/chile-earthquake-devastates-port-city.html
0,652,"Australia, the Pinup in America’s TV Imagination",2018-10-04T20:45:23+0000,What are we to make of Australia’s presence in “The Good Place” and “Ozark”? And should we love or hate Ted Danson’s Aussie accent?,https://www.nytimes.com/2018/10/04/world/australia/netflix-good-place-ozark-hollywood.html
0,653,"Michael Cohen, Germany, Dubai: Your Wednesday Briefing",2018-08-22T04:15:17+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/08/22/briefing/michael-cohen-germany-dubai.html
0,654,‘They Treated Our Men Like Goats’: Guards in Afghan Blast Sue Employers and Canada,2018-08-23T04:28:40+0000,"Badly hurt in a suicide attack, Nepali contractors hired to protect Canadian diplomats found they had much less medical coverage than they’d thought.",https://www.nytimes.com/2018/08/23/world/asia/nepali-guards-kabul-bombing.html
0,655,New Youth Center at American Indian Museum Focuses on Invention,2018-05-18T18:47:50+0000,"At the National Museum of the American Indian, imagiNATIONS emphasizes native innovations in math, science and engineering.",https://www.nytimes.com/2018/05/18/arts/design/national-museum-of-the-american-indian-new-youth-center.html
0,656,"Charles Aznavour, 94, Enduring French Singer of Global Fame, Dies",2018-10-01T13:41:28+0000,"With his ballads of love found and love lost, he was said to have sold almost 200 million records and appeared in scores of films.",https://www.nytimes.com/2018/10/01/obituaries/charles-aznavour-dead.html
0,657,Earthquake damaged schools reopen in Nepal,2015-05-31T15:28:02Z,Schools across Nepal begin to reopen and students reunite with friends and teachers more than a month after a massive earthquake devastated the country. Sean Carberry reports.,https://www.nytimes.com/video/multimedia/100000003713081/earthquake-damaged-schools-reopen-in-nepal.html
0,658,‘Shell-Shocked’ in Hawaii: How Lava Overran a Neighborhood,2018-05-12T09:00:01+0000,"The Kilauea volcano on the Big Island unleashed havoc when the earth split open, lava spewed into the air and molten rock swallowed streets whole.",https://www.nytimes.com/interactive/2018/05/12/us/kilauea-volcano-lava-leilani-estates-hawaii.html
0,659,"Nafta, Brett Kavanaugh, Nobel Prize: Your Monday Briefing",2018-10-01T09:54:40+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/01/briefing/nafta-brett-kavanaugh-nobel-prize.html
1,660,Earthquake Hits Off Chile’s Coast,2015-09-17T00:24:15Z,"The magnitude-8.3 quake caused buildings to shake in Valparaíso, near the capital, Santiago.",https://www.nytimes.com/video/world/americas/100000003917832/earthquake-hits-off-chiles-coast.html
0,661,North Korean Defectors Show Signs of Possible Radiation Exposure,2017-12-27T07:31:43+0000,South Korea examined the health of North Korean defectors amid fears that nuclear tests may have released radioactive fallout.,https://www.nytimes.com/2017/12/27/world/asia/north-korea-nuclear-test-radiation.html
0,662,The Double-Stuffed Boat to Haiti,2017-11-16T19:07:43+0000,"Through a quirk of customs law, Haitian New Yorkers can ship home almost anything, as long as it’s crammed into a vehicle that can be loaded onto a boat.",https://www.nytimes.com/2017/11/16/nyregion/brooklyn-boat-to-haiti-stuffed-cars.html
0,663,Mexico Moves to Regulate Government Ads. Critics Say It’s a Sham.,2018-04-15T15:27:20+0000,"Heavy government spending on advertising has long been criticized for fostering flattering coverage of officials and quieting critics. Will a court order change the practice, or institutionalize it?",https://www.nytimes.com/2018/04/15/world/americas/mexico-government-advertising-enrique-pena-nieto.html
0,664,The Treasures of Chaco Canyon Are Threatened by Drilling,2017-12-01T23:05:08+0000,One of the nation’s most significant cultural sites could be at risk from planned oil and gas extraction nearby.,https://www.nytimes.com/2017/12/01/opinion/chaco-canyon-new-mexico-drilling.html
0,665,A Santa Barbara Hotel With Ocean Views and Artful Cuisine,2018-03-17T09:00:09+0000,The Hotel Californian features Moroccan-inspired design and Mediterranean dishes at its fine dining restaurant.,https://www.nytimes.com/2018/03/17/travel/californian-hotel-santa-barbara-review.html
