y_label,,headline,pub_date,snippet,web_url
1,512,"Widespread Flooding in China Kills Over 160, Providing a Test for Leaders",2016-07-09T00:00:00Z,"The country’s flood defenses have faltered in the past, but Prime Minister Li Keqiang has said that the government is better prepared this year.",https://www.nytimes.com/2016/07/09/world/asia/china-floods.html
0,513,How Hurricane Hazel Hit North Carolina With a Destructive Punch in 1954,2018-09-12T20:23:51+0000,"As Hurricane Florence approached this week, early forecasts recalled Hazel, the last Category 4 storm to hit North Carolina.",https://www.nytimes.com/2018/09/12/us/hurricane-hazel-florence.html
0,514,News Quiz: Test Your Knowledge of the Week’s Headlines,2019-03-22T07:55:27+0000,Did you stay up to date this week?,https://www.nytimes.com/interactive/2019/03/22/briefing/22weeklynewsquiz.html
0,515,Libya’s Increased Oil Production Thwarts OPEC’s Reduction Plans,2017-06-20T20:32:30+0000,"Despite the country’s political instability, its production has grown to 885,000 barrels a day, undercutting OPEC’s efforts to shrink supplies worldwide.",https://www.nytimes.com/2017/06/20/business/energy-environment/oil-price-opec-libya.html
0,516,Tariffs to Raise Cost of Rebuilding After Hurricane Florence,2018-09-21T20:01:55+0000,"Homeowners and businesses will have to pay more for lumber, steel, aluminum and other materials because of President Trump’s trade policy.",https://www.nytimes.com/2018/09/21/business/economy/tariffs-rebuilding-hurricane-florence.html
0,517,"Your Wednesday News Briefing: Brett Kavanaugh, North Korea, Baseball Playoffs",2018-09-19T09:33:23+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-north-korea-baseball-playoffs.html
0,518,India Struggles to Save 15 Trapped Coal Miners,2018-12-27T15:10:02+0000,"The workers have been trapped for two weeks, their chances of survival increasingly slim, local officials in the northeastern state of Meghalaya say.",https://www.nytimes.com/2018/12/27/world/asia/india-trapped-coal-miners.html
0,519,"Amid Floods in China, Stranded Pigs Are Thrown a Lifeline",2016-07-05T11:32:06+0000,Some of the thousands of swine that appeared destined for a watery end were rescued when a city’s government mobilized workers to help relocate them.,https://www.nytimes.com/2016/07/06/world/asia/china-pigs-floods.html
0,520,Expectations for the Subway,2018-10-12T17:04:02+0000,"A rider seeks reasonable reforms, not a state-of-the-art overhaul.",https://www.nytimes.com/2018/10/12/opinion/letters/new-york-city-subway.html
0,521,NBC’s Rio Plans: A Focus on Prime Time and a Flood of Streaming,2016-08-05T19:26:23+0000,NBCUniversal’s broadcast strategy for the Rio Games will show a media giant more than ever straddling two approaches to attract viewers to is prized sports property.,https://www.nytimes.com/2016/08/06/sports/olympics/nbcs-rio-plans-a-focus-on-prime-time-and-a-flood-of-streaming.html
0,522,Hurricane Matthew Blamed for 11 Deaths in U.S.; Carolinas and Georgia Hit With Severe Flooding,2016-10-09T04:00:00+0000,"Matthew came ashore in McClellanville, S.C., as a Category 1 storm. Officials in Georgia, North Carolina and Florida reported deaths tied to the storm.",https://www.nytimes.com/2016/10/08/us/hurricane-matthew.html
1,523,"Flood Rips Through Historic Maryland Town, Killing at Least 2",2016-08-01T00:00:00Z,"More than six inches of rain fell in just two hours on Saturday night in Ellicott City, Md., sending a fast-moving current down its Main Street.",https://www.nytimes.com/2016/08/01/us/ellicott-city-flood-maryland.html
0,524,Robocalls Flooding Your Cellphone? Here’s How to Stop Them,2017-05-11T09:45:25+0000,"Experts recommend taking these steps: Don’t answer unknown numbers, use call-blocking apps and report unwanted calls to the government.",https://www.nytimes.com/2017/05/11/smarter-living/stop-robocalls.html
0,525,"$1.3 Million Homes in Connecticut, Hawaii and Illinois",2019-02-20T14:01:31+0000,"A 1760 clapboard house in New Milford, a cottage on Maui and an 1878 bungalow in Wilmette.",https://www.nytimes.com/2019/02/20/realestate/1-3-million-homes-in-connecticut-hawaii-and-illinois.html
0,526,The Loyalists and Washington Insiders Fighting Trump’s Legal Battles,2018-05-04T01:20:14+0000,"Lawyers from inside and outside the White House are confronting the Mueller inquiry, while others are focused on payments made to silence a pornographic film actress who said she had sex with Mr. Trump.",https://www.nytimes.com/interactive/2018/05/03/us/politics/president-trumps-lawyers.html
0,527,Laos Dam Failure Exposes Cracks in a Secretive Government’s Agenda,2018-07-29T10:41:57+0000,"The deadly accident highlights a policy of selling resources to foreign companies while ignoring the dangers to the rural poor, analysts say.",https://www.nytimes.com/2018/07/29/world/asia/laos-dam-response-government.html
0,528,"Article of the Day | &#8216;Flooding of Coast, Caused by Global Warming, Has Already Begun&#8217;",2016-09-08T08:26:43+0000,"What is &#8220;sunny-day flooding,&#8221; and how does it affect people and communities?",https://learning.blogs.nytimes.com/2016/09/08/article-of-the-day-flooding-of-coast-caused-by-global-warming-has-already-begun/
0,529,Climate Change Insurance: Buy Land Somewhere Else,2018-11-30T10:00:12+0000,"In case global warming makes their homes uninhabitable, some millennials have a Plan B: investing in places like the Catskills, Oregon and Vermont.",https://www.nytimes.com/2018/11/30/realestate/climate-change-insurance-buy-land-somewhere-else.html
0,530,A Local Response to Climate Change,2018-10-05T17:42:30+0000,A landscape architect offers suggestions.,https://www.nytimes.com/2018/10/05/opinion/letters/climate-change-neighborhoods.html
0,531,See Inside Typhoon Mangkhut in 3-D,2018-09-16T03:18:48+0000,A NASA satellite captured the intense rainfall of 2018’s strongest storm so far.,https://www.nytimes.com/interactive/2018/09/15/world/asia/super-typhoon-mangkhut-ompong-storm.html
0,532,Typhoon Mangkhut: Storm Hits China as Philippines Searches for Dozens Buried in Slides,2018-09-16T02:39:18+0000,"Remote areas of the Philippines reported dozens buried by mud, as the storm battered Hong Kong and then killed at least two others on the Chinese mainland.",https://www.nytimes.com/2018/09/15/world/asia/typhoon-mangkhut-china-philippines-hong-kong.html
0,533,"Where’s Your Climate Plan, Mr. McConnell?",2019-03-26T23:10:47+0000,"The Senate Republican leader staged a sham vote on a Democratic climate change resolution, embarrassing only himself.",https://www.nytimes.com/2019/03/26/opinion/mcconnell-green-new-deal.html
0,534,Gibraltar Bans Releasing of Helium-Filled Balloons to Protect Marine Wildlife,2019-03-26T17:03:17+0000,The tiny British territory at the southern tip of Spain is the latest to take action against marine pollution.,https://www.nytimes.com/2019/03/26/world/europe/gibraltar-ban-balloons.html
0,535,"New Zealand, Deutsche Bank, Japan: Your Wednesday Briefing",2019-03-19T19:09:35+0000,Let us help you start your day.,https://www.nytimes.com/2019/03/19/briefing/new-zealand-deutsche-bank-japan-your-wednesday-briefing.html
0,536,Fed Chairman Seeks to Reassure Those Left Behind by Roaring Economy,2018-11-15T22:50:12+0000,"As he toured Houston, Jerome H. Powell, the Fed chairman, told residents that the Fed understands the economic recovery has been uneven and parts of the United States remain distressed.",https://www.nytimes.com/2018/11/15/business/fed-chairman-economy-houston.html
0,537,"New Zealand, Netherlands Shooting, the Prado: Your Tuesday Briefing",2019-03-19T04:55:10+0000,Let us help you start your day.,https://www.nytimes.com/2019/03/19/briefing/new-zealand-netherlands-shooting-the-prado.html
0,538,Race Against the Rains,2018-05-31T02:06:09+0000,"The race to rebuild the world’s largest refugee camp, where monsoon rains threaten flooding, landslides and disease.",https://www.nytimes.com/interactive/2018/05/30/world/asia/rohingya-monsoon-bangladesh.html
0,539,Here’s How Strokes Happen When You’re as Young as Luke Perry,2019-03-05T23:06:03+0000,The actor’s death leaves middle-age Americans wondering how it could happen — and whether it could happen to them. Here’s what scientists know.,https://www.nytimes.com/2019/03/05/health/stroke-causes.html
0,540,How Safe Is Your City From a Flood?,2016-06-10T00:00:00Z,"The mayor of New Orleans, a FEMA official and New York City experts discuss the problem of flooding.",https://www.nytimes.com/2016/06/10/opinion/how-safe-is-your-city-from-a-flood.html
0,541,"In Paris, Zendaya Introduces Her Tommy Hilfiger Collaboration",2019-03-03T12:33:37+0000,A legion of black models including Jourdan Dunn and Pat Cleveland — and music by Grace Jones — help the party along.,https://www.nytimes.com/2019/03/03/fashion/tommy-hilfiger-zendaya-paris.html
1,542,West Virginia Floods Cause 23 Deaths and Vast Wreckage,2016-06-25T00:00:00Z,"Firefighters rescued people from rooftops after the record-setting deluge, which left thousands stranded, cut power to many others and destroyed homes.",https://www.nytimes.com/2016/06/25/us/west-virginia-floods.html
0,543,How One Houston Suburb Ended Up in a Reservoir,2018-03-22T15:05:16+0000,Most residents whose homes flooded during Hurricane Harvey had no clue that their gated community was built in an area prone to such damage in extreme storms.,https://www.nytimes.com/interactive/2018/03/22/us/houston-harvey-flooding-reservoir.html
0,544,"Dorm Fire Kills 10 Young Players in Brazil, Sending Shudder Through Soccer World",2019-02-08T11:48:45+0000,"The blaze broke out in the early morning at a training center in Rio de Janeiro for teenage players at Flamengo, one of the most famous clubs.",https://www.nytimes.com/2019/02/08/world/americas/fire-brazil-flamengo-soccer.html
0,545,The Places in the U.S. Where Disaster Strikes Again and Again,2018-05-24T09:00:03+0000,"In the last 16 years, most of the damages caused by catastrophes like wildfires and hurricanes have been concentrated in just a few areas.",https://www.nytimes.com/interactive/2018/05/24/us/disasters-hurricanes-wildfires-storms.html
0,546,The Far Side of the Moon: What China and the World Hope to Find,2019-01-03T04:51:22+0000,"The side of the moon we never see from Earth contains secrets about our solar system’s early days, and it could help astronomers see the universe more clearly.",https://www.nytimes.com/2019/01/02/science/far-side-moon.html
0,547,Donations Pour In to Band From Black College That Will Play at Inauguration,2017-01-13T23:10:22+0000,The Talladega College Marching Tornadoes have been under fire for agreeing to perform in the Trump inaugural parade.,https://www.nytimes.com/2017/01/13/us/black-college-trump-inauguration.html
0,548,Florence’s Slow-Motion Havoc Leaves Thousands of Evacuees in Limbo,2018-09-26T17:20:19+0000,"The storm’s prodigious rainfall continues to swell rivers in the Carolinas, leaving evacuees stuck in shelters and driving more people from their homes.",https://www.nytimes.com/2018/09/26/us/flooding-carolinas-florence-evacuees.html
0,549,Trump’s Payback for Payday Lenders,2019-02-13T00:00:04+0000,The new head of the Consumer Financial Protection Bureau is seeking to gut rules that protect Americans from a predatory industry.,https://www.nytimes.com/2019/02/12/opinion/trump-payday-loans.html
0,550,Why the Plan to Legalize Marijuana in New Jersey Suddenly Unraveled,2019-03-27T23:51:46+0000,The collapse of an effort to legalize marijuana in New Jersey revealed the thorny and knotty difficulties in trying to legalize marijuana.,https://www.nytimes.com/2019/03/27/nyregion/marijuana-legalization-new-jersey.html
0,551,"From Paris to Bavaria, Heavy Rains Cause Deadly Floods",2016-06-03T00:00:00Z,"About 5,000 people across France have been evacuated, and the Louvre and Musée d’Orsay announced closings. Meanwhile, rains have claimed several lives in Germany.",https://www.nytimes.com/2016/06/03/world/europe/france-germany-floods-rain.html
0,552,It’s Official: 2018 Was the Fourth-Warmest Year on Record,2019-02-06T16:01:08+0000,"The only warmer years were 2015, 2016 and 2017, according to NASA records that go back more than a century.",https://www.nytimes.com/interactive/2019/02/06/climate/fourth-hottest-year.html
0,553,"In Laos, a Boom, and Then, ‘The Water Is Coming!’",2018-07-25T09:56:32+0000,"Rescuers scrambled to help more than 3,000 people stranded when a dam failed in the south of the country. Twenty-six people were killed and dozens missing.",https://www.nytimes.com/2018/07/25/world/asia/laos-dam-collapse-rescue.html
0,554,"In ‘Quick Millions,’ a Young Spencer Tracy Knocks ‘Em Dead",2019-02-28T15:00:04+0000,A restoration of the 1931 gangster film is being shown at the Museum of Modern Art in March. And it is as fast as it is flavorsome.,https://www.nytimes.com/2019/02/28/movies/quick-millions-spencer-tracy-moma.html
0,555,Quotation of the Day: Thai Cave Rescue Live Updates: 8th Person Is Out,2018-07-10T01:24:37+0000,"Quotation of the Day for Tuesday, July 10, 2018.",https://www.nytimes.com/2018/07/09/todayspaper/quotation-of-the-day-thai-cave-rescue-live-updates-8th-person-is-out.html
0,556,Hurricane Matthew Toll Climbs to at Least 17 as North Carolina Suffers Record-Breaking Flooding,2016-10-10T04:00:00+0000,North Carolina’s governor said the death toll from the storm had reached eight in a state still saturated from heavy rains in September.,https://www.nytimes.com/2016/10/09/us/hurricane-matthew.html
0,557,A Wave of Construction on the Brooklyn-Queens Waterfront,2018-07-06T09:00:24+0000,"One in eight new apartments in New York City is being built in high-risk flood zones, many of them in Brooklyn and Queens.",https://www.nytimes.com/slideshow/2018/07/06/realestate/a-wave-of-construction-on-the-brooklyn-queens-waterfront.html
0,558,White House Climate Panel to Include a Climate Denialist,2019-02-20T16:37:22+0000,"The Pentagon and federal intelligence agencies have said that climate change is a threat. Now, the White House is planning a panel to study whether that is true. ",https://www.nytimes.com/2019/02/20/climate/climate-national-security-threat.html
0,559,These 3 Hurricane Misconceptions Can Be Dangerous. Scientists Want to Clear Them Up.,2018-09-11T21:59:15+0000,"Some experts say that storm forecasts and risk assessments, like the “cone of uncertainty,” could be more clearly communicated to the public.",https://www.nytimes.com/2018/09/11/climate/hurricane-evacuation-path-forecasts.html
0,560,‘I Think All Those People Are Dead’: Laos Dam Survivors Seek Word of Neighbors,2018-07-27T14:32:52+0000,"In shelters for victims of the dam failure in the south of the authoritarian country, official news is proving sparse and contradictory.",https://www.nytimes.com/2018/07/27/world/asia/laos-dam-survivors.html
0,561,"Your Wednesday Evening News Briefing: Brett Kavanaugh, Trump, North Korea",2018-09-19T22:23:26+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-trump-north-korea.html
0,562,Mapping the Extent of Louisiana’s Floods,2016-08-22T04:00:00+0000,"See the scale of flooding that affected more than 140,000 homes.",https://www.nytimes.com/interactive/2016/08/22/us/louisiana-flooding-maps.html
0,563,"Kenya Dam Break Wipes Out Villages, Killing Dozens",2018-05-10T08:35:23+0000,"The disaster about 110 miles northwest of the capital, Nairobi, left 500 families homeless and set off a scramble to find the missing and identify the dead.",https://www.nytimes.com/2018/05/10/world/africa/kenya-dam-break.html
0,564,Hunger and an ‘Abandoned’ Hospital: Puerto Rico Waits as Washington Bickers,2019-04-07T20:19:48+0000,A languishing island hospital and expired food aid are some of the signs that rebuilding has stagnated nearly a year and a half after Hurricane Maria devastated Puerto Rico.,https://www.nytimes.com/2019/04/07/us/puerto-rico-trump-vieques.html
0,565,"Obama to Tour Flood-Ravaged Louisiana, and Trump Takes Credit",2016-08-24T04:00:00+0000,The president’s trip to the Baton Rouge area comes amid criticism that he had declined to interrupt his vacation on Martha’s Vineyard for the visit.,https://www.nytimes.com/2016/08/24/us/politics/obama-trump-louisiana.html
0,566,"Mammogram Centers Must Tell Women if They Have Dense Breasts, F.D.A. Proposes",2019-03-27T17:26:56+0000,"A new rule would require mammogram providers to let women know if they have dense breast tissue, which can hide cancer from X-rays.",https://www.nytimes.com/2019/03/27/health/mammogram-dense-breast-cancer.html
0,567,Louvre Moves Art After Floods,2016-06-03T11:42:12Z,"The Louvre Museum in France has moved the art on its lower floors to protect it from the flooding Seine, which has reached over 18 feet and is expected to get higher.",https://www.nytimes.com/video/world/europe/100000004451691/louvre-moves-art-after-floods.html
1,568,Mudslide in Colombia: Death Toll Surges to More Than 230,2017-04-01T19:31:33+0000,A giant wall of water carrying tons of mud and debris swept through the city of Mocoa on Saturday after heavy rains caused the nearby river to overflow.,https://www.nytimes.com/2017/04/01/world/americas/colombia-flood-mudslide-mocoa.html
0,569,"Juan Guaidó: Venezuelans, Strength Is in Unity",2019-01-31T00:00:05+0000,"To end the Maduro regime with the minimum of bloodshed, we need the support of pro-democratic governments, institutions and individuals the world over.",https://www.nytimes.com/2019/01/30/opinion/juan-guaido-venezuela.html
0,570,Airbnb Reverses Policy Banning Listings in Israeli Settlements in West Bank,2019-04-10T03:21:53+0000,"Last year, the company said it would remove about 200 listings in Israeli settlements in the West Bank. Now, it’s changing course.",https://www.nytimes.com/2019/04/09/world/middleeast/airbnb-israel-west-bank.html
0,571,Bangkok Is Choking on Air Pollution. The Response? Water Cannons.,2019-01-30T11:13:48+0000,More than 400 schools across the Thai capital will be closed on Thursday and Friday because of the smog. Bangkok is now on the list of the world’s top most polluted cities.,https://www.nytimes.com/2019/01/30/world/asia/pollution-thailand-bangkok.html
1,572,Floods Sweep Through Germany and France,2016-06-02T16:26:33Z,"Heavy rains brought devastating flooding to Germany and France this week. Thousands were displaced from their homes in both countries, and at least nine people were killed in Germany.",https://www.nytimes.com/video/world/europe/100000004450229/floods-sweep-through-germany-and-france.html
0,573,"Pressed by Climate Activists, Senate Democrats Plan to ‘Go on Offense’",2019-03-04T10:00:17+0000,"Senator Chuck Schumer says Senate Democrats plan daily floor speeches on climate change, a special select committee and climate legislation to run on next year — and enact in 2021.",https://www.nytimes.com/2019/03/04/us/politics/senate-democrats-climate-change.html
0,574,Is the Green New Deal a Good Deal?,2019-02-20T20:11:20+0000,"Readers respond to columns by Bret Stephens, David Brooks and Ross Douthat.",https://www.nytimes.com/2019/02/20/opinion/letters/green-new-deal.html
0,575,A 2-Year-Old Boy Is Trapped in a Well. Spain Is Watching.,2019-01-16T18:55:55+0000,"Rescuers are racing against the clock to find Julen Roselló, who is believed to be more than 250 feet underground.",https://www.nytimes.com/2019/01/16/world/europe/spain-julen-rosello.html
0,576,"Long Beach, N.Y.: A Bedroom Community That Began as a Resort",2019-04-03T09:01:23+0000,"About 20 miles from Manhattan as the sea gull flies, the beachfront city is known for its older residents, but is increasingly home to young families as well.",https://www.nytimes.com/2019/04/03/realestate/long-beach-ny-a-bedroom-community-that-began-as-a-resort.html
1,577,"6 Dead in Texas Floods, and More Rain Is Coming",2016-05-31T00:00:00Z,The authorities in southeastern and central Texas are bracing for more severe weather this week.,https://www.nytimes.com/2016/05/31/us/6-dead-in-texas-floods-and-more-rain-is-coming.html
0,578,The High Line Gets a Gemlike Neighbor,2018-12-27T16:49:19+0000,A 12-story office building known as the Solar Carve Tower tries its best not to throw shade.,https://www.nytimes.com/2018/12/27/realestate/the-high-line-gets-a-gemlike-neighbor.html
0,579,Ambush Slows Libyan Militia’s Drive to Take Capital,2019-04-05T21:51:14+0000,"A prolonged and murky battle may lie ahead, and the United Nations secretary general left Libya with “a heavy heart.”",https://www.nytimes.com/2019/04/05/world/middleeast/libya-militias-hifter.html
0,580,"Drug Epidemics, Past and Present",2019-03-22T18:06:26+0000,Thomas Hager’s “Ten Drugs” examines the history of both the good and bad of medication.,https://www.nytimes.com/2019/03/22/books/review/thomas-hager-ten-drugs.html
1,581,Floods and Landslides in Sri Lanka Leave Dozens Dead,2016-05-19T00:00:00Z,"Hundreds of thousands of people were also displaced, and officials said that the death toll was likely to rise.",https://www.nytimes.com/2016/05/19/world/asia/sri-lanka-landslides-flooding.html
0,582,Mexican Consulates Flooded With Fearful Immigrants,2017-02-17T12:21:03+0000,"As a crackdown on illegal immigrants begins, Mexico’s 50 consulates in the United States are moving quickly to help their nationals seeking assistance.",https://www.nytimes.com/2017/02/17/us/mexican-consulates-flooded-with-fearful-immigrants.html
0,583,The Revolution Doesn’t Want to Be Tweeted,2019-01-24T11:00:04+0000,"Censorship still stifles speech in Cuba, but new connectivity and growth in social media are bound to accelerate dissent and activism.",https://www.nytimes.com/2019/01/24/opinion/cuba-censorship-social-media.html
0,584,Nam June Paik at the Whitney: A Work of Dizzying Complexity,2019-04-04T17:45:31+0000,"The artist’s monumental video wall, featuring a flood of imagery and music from David Bowie, Kraftwerk and others, is on view in “Programmed: Rules, Codes and Choreographies in Art, 1965-2018.”",https://www.nytimes.com/2019/04/04/arts/design/whitney-museum-nam-june-paik.html
0,585,More Evacuations as ‘Monster’ Storm Looms,2018-09-11T09:13:48+0000,"Officials are imploring people to leave low-lying coastal areas and islands in the storm’s path, and more than one million people are expected to flee.",https://www.nytimes.com/2018/09/11/us/hurricane-florence-updates.html
0,586,What to Cook Right Now,2018-09-17T14:30:00+0000,"Alison Roman has a superb, and supremely riffable, recipe for a brothy seafood pasta.",https://www.nytimes.com/2018/09/17/dining/what-to-cook-right-now.html
0,587,Art at the Shed. Rock at the Museum.,2019-04-03T16:45:53+0000,"High culture comes to Hudson Yards, while pop music takes over the Met.",https://www.nytimes.com/2019/04/03/style/the-shed-hudson-yards-met-museum-rock-music.html
0,588,Whole Foods Cut Prices. It Saved Us 5 Cents.,2019-04-03T19:59:15+0000,The grocery chain’s “Whole Paycheck” reputation doesn’t appear to be threatened.,https://www.nytimes.com/2019/04/03/technology/whole-foods-prices.html
0,589,The Hurricane Holdouts Who Never Leave Now Face a ‘Monster’ Storm,2018-09-13T06:00:29+0000,"Those who stay put regardless of rain, wind and flooding frustrate emergency officials every time a hurricane approaches. And now Hurricane Florence is looming.",https://www.nytimes.com/2018/09/13/us/holdouts-hurricane-florence.html
0,590,Impasse Over Aid for Puerto Rico Stalls Billions in Federal Disaster Relief,2019-04-02T00:37:51+0000,The Senate voted down two disaster aid bills as Republicans and Democrats clashed over President Trump’s opposition to sending more food and infrastructure help to Puerto Rico.,https://www.nytimes.com/2019/04/01/us/politics/puerto-rico-aid.html
0,591,"With Flood Insurance Rare, Homeowners Have Little Recourse",2015-10-08T00:00:00Z,"Few homeowners have flood coverage. According to estimates, just 10 percent of homeowners in South Carolina are estimated to carry the insurance.",https://www.nytimes.com/2015/10/08/your-money/with-flood-insurance-rare-homeowners-have-little-recourse.html
0,592,International Aid Helps Mozambique Fight Cholera in Beira,2019-03-31T15:24:51+0000,"As Mozambique battles to control a fast-spreading cholera outbreak in the cyclone-hit central city of Beira, international assistance is arriving.",https://www.nytimes.com/aponline/2019/03/31/world/africa/ap-af-mozambique-cyclone.html
0,593,Guyana’s Government Falls in No-Confidence Vote,2018-12-22T18:55:57+0000,The collapse of the government comes less than four years after a multiracial coalition defeated a powerful political party that held power for decades.,https://www.nytimes.com/2018/12/22/world/americas/guyana-government-falls.html
0,594,Divers in Thailand Scour Cave for Missing Soccer Team and Coach,2018-06-25T12:49:06+0000,"Twelve boys, ages 11 to 16, and their young coach set off an anxious search after they failed to return from team activities over the weekend.",https://www.nytimes.com/2018/06/25/world/asia/thailand-cave-missing-soccer-team.html
0,595,"Spared by Sandy, but Still Agonizing Over What Comes Next",2017-05-31T16:04:34+0000,"Longtime homeowners on the Brooklyn waterfront emerged unscathed from the 2012 hurricane, but needed help to find out how to cope with future storms.",https://www.nytimes.com/2017/05/31/nyregion/spared-by-sandy-but-still-agonizing-over-what-comes-next.html
0,596,‘Greta’ Review: Isabelle Huppert as Sweet Surrogate Mom Turned Psycho Stalker,2019-02-26T15:30:58+0000,Huppert is the spider and Chloë Grace Moretz the fly in this psychological thriller from Neil Jordan.,https://www.nytimes.com/2019/02/26/movies/greta-review.html
0,597,Guilty Pleas to Falsifying Reports on Hurricane Sandy Damage,2017-01-10T23:41:11+0000,The Long Island engineering company HiRise and one of its former executives admitted their roles in an insurance scheme after the 2012 storm.,https://www.nytimes.com/2017/01/10/nyregion/hurricane-sandy-damage-geb-hirise-engineering.html
0,598,A Sharp Increase In ‘Sunny Day’ Flooding,2016-09-04T04:00:00+0000,Global warming and rising seas are increasing the amount of tidal flooding on the Atlantic and Gulf Coasts.,https://www.nytimes.com/interactive/2016/09/04/science/global-warming-increases-nuisance-flooding.html
0,599,R. Kelly Released From Jail After Making Bail on Sexual Abuse Charges,2019-02-25T16:25:33+0000,"The R&B singer has been charged with 10 counts of aggravated criminal sexual abuse against four victims, three of whom were minors. He pleaded not guilty on Monday.",https://www.nytimes.com/2019/02/25/arts/music/r-kelly-plea-not-guilty.html
0,600,"Crowds Are Out, Crates Are In as Louvre Takes Flood Precautions",2016-06-04T00:00:00Z,"Rooms packed with Renaissance masterpieces like the “Mona Lisa” were eerily empty on Friday, while others were filled with works moved to higher ground.",https://www.nytimes.com/2016/06/04/world/europe/eerily-empty-louvre-what-its-like-when-floods-keep-tourists-away.html
0,601,"Your Tuesday Evening News Briefing: Brett Kavanaugh, Apple, Trump",2018-09-18T22:11:01+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2018/09/18/briefing/your-tuesday-evening-news-briefing-brett-kavanaugh-apple-trump.html
0,602,"New Zealand, John McCain, N.C.A.A. Tournament: Your Thursday Briefing",2019-03-21T09:41:07+0000,Here’s what you need to know.,https://www.nytimes.com/2019/03/21/briefing/new-zealand-john-mccain-ncaa-tournament.html
0,603,"Her Mother Disappeared 16 Years Ago. In This Novel, the Hunt Continues.",2018-11-20T19:00:04+0000,"Daisy Johnson’s debut novel, “Everything Under,” a finalist for the Man Booker Prize, riffs on timeless myths to document a daughter’s desperate search.",https://www.nytimes.com/2018/11/20/books/review/daisy-johnson-everything-under.html
0,604,Keep Your Notebook Dry: What Times Reporters Learned From Covering Hurricanes,2018-09-14T13:57:18+0000,"Our correspondents share their most vivid memories of covering past storms, and the lessons that they taught them.",https://www.nytimes.com/2018/09/14/us/media-coverage-hurricanes.html
0,605,"New Zealand, Fox News, N.C.A.A. Tournament: Your Monday Briefing",2019-03-18T09:38:36+0000,Here’s what you need to know.,https://www.nytimes.com/2019/03/18/briefing/new-zealand-fox-news-ncaa-tournament.html
0,606,What to Know About the Trapped Thai Boys,2018-07-06T22:55:40+0000,Rescuers have a “limited amount of time” to evacuate a soccer team and their coach who became trapped in a cave in northern Thailand nearly two weeks ago.,https://www.nytimes.com/2018/07/06/world/asia/what-to-know-about-the-trapped-thai-boys.html
0,607,When You’re Elderly and Ill and a Storm Is Coming,2018-09-14T09:00:05+0000,"In the face of a storm, many people who are older and chronically ill either cannot or will not leave. The best bet is to make an emergency kit, plan ahead and stay informed.",https://www.nytimes.com/2018/09/14/well/live/elderly-disabled-hurricane-safety-advice.html
0,608,Poroshenko Builds Support Among Ukrainians Abroad in Visit to U.S.,2019-02-21T01:44:42+0000,"The president is facing an election in which the diaspora vote is seen as pivotal. His popularity, dented by accusations of corruption, has dipped at home.",https://www.nytimes.com/2019/02/20/world/europe/poroshenko-ukraine-un-us.html
0,609,"8 Saved, 5 to Go in Thai Cave Rescue",2018-07-09T08:01:05+0000,"The latest developments about the 12 boys and their soccer coach, who have been trapped for more than two weeks in a vast, flooded cave.",https://www.nytimes.com/2018/07/09/world/asia/thailand-cave-rescue-live-updates.html
0,610,"Japan Copes With Aftermath of Jebi, Strongest Typhoon in 25 Years",2018-09-04T09:18:23+0000,"Rescuers on Wednesday began evacuating thousands of people who were trapped at a major airport by the storm, which left 11 people dead and hundreds injured.",https://www.nytimes.com/2018/09/04/world/asia/typhoon-jebi-japan-evacuations.html
0,611,‘Still Can’t Believe It Worked’: The Story of the Thailand Cave Rescue,2018-07-13T00:13:31+0000,"It took plastic cocoons and anti-anxiety pills, bravery and providence to save the soccer team. “So many things could have gone wrong,” said one official.",https://www.nytimes.com/2018/07/12/world/asia/thailand-cave-rescue-seals.html
0,612,"Rejecting Asylum Claim, U.K. Quotes Bible to Say Christianity Is Not ‘Peaceful’",2019-03-21T16:11:38+0000,An Iranian asylum seeker said he converted from Islam to Christianity because it was a “peaceful” religion. The Home Office used Bible verses about vengeance as a basis to deny the claim.,https://www.nytimes.com/2019/03/21/world/europe/britain-asylum-seeker-christianity.html
1,613,Flooding in Texas,2016-05-30T15:19:18Z,"Severe storms left many parts of Texas underwater over the Memorial Day weekend, with floodwaters blamed for several deaths.",https://www.nytimes.com/video/us/100000004444074/flooding-in-texas.html
0,614,"Trump Retreats on Threat to Close Mexican Border, Offering a ‘One-Year Warning’",2019-04-04T17:32:22+0000,"President Trump has repeatedly promised to close the border over illegal immigration and drug smuggling, a decision that would have severe economic consequences.",https://www.nytimes.com/2019/04/04/us/politics/mexico-border-trump.html
0,615,Double Takes Amid the Devastation: Reporting on a Hurricane’s Surreal Aftermath,2018-10-11T16:53:12+0000,"As our journalists navigate roads damaged by Hurricane Michael, Sheri Fink recalls indelible images from her coverage of Hurricane Florence: traveling by boat on a highway, watching floodwaters swallow roofs, ferrying survivors whose lives were fo...",https://www.nytimes.com/2018/10/11/insider/hurricane-florence-north-carolina-flooding-aftermath.html
